id,name,code,slug,province_id:id,country_id,type
res_ward_28660,Xã Đồng Sơn,VN-82-28660,"Xã Đồng Sơn, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_28663,Xã Phú Thành,VN-82-28663,"Xã Phú Thành, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_28678,Xã Vĩnh Hựu,VN-82-28678,"Xã Vĩnh Hựu, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_28687,Xã Long Bình,VN-82-28687,"Xã Long Bình, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_28693,Xã Tân Thới,VN-82-28693,"Xã Tân Thới, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_28696,Xã Tân Phú Đông,VN-82-28696,"Xã Tân Phú Đông, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_28702,Xã Tân Hòa,VN-82-28702,"Xã Tân Hòa, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_28720,Xã Gia Thuận,VN-82-28720,"Xã Gia Thuận, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_28723,Xã Tân Đông,VN-82-28723,"Xã Tân Đông, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_28729,Phường Sơn Qui,VN-82-28729,"Phường Sơn Qui, Tỉnh Đồng Tháp",province_vn_82,VN,0
res_ward_28738,Xã Tân Điền,VN-82-28738,"Xã Tân Điền, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_28747,Xã Gò Công Đông,VN-82-28747,"Xã Gò Công Đông, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_29869,Phường Cao Lãnh,VN-82-29869,"Phường Cao Lãnh, Tỉnh Đồng Tháp",province_vn_82,VN,0
res_ward_29884,Phường Mỹ Ngãi,VN-82-29884,"Phường Mỹ Ngãi, Tỉnh Đồng Tháp",province_vn_82,VN,0
res_ward_29888,Phường Mỹ Trà,VN-82-29888,"Phường Mỹ Trà, Tỉnh Đồng Tháp",province_vn_82,VN,0
res_ward_29905,Phường Sa Đéc,VN-82-29905,"Phường Sa Đéc, Tỉnh Đồng Tháp",province_vn_82,VN,0
res_ward_29926,Xã Tân Hồng,VN-82-29926,"Xã Tân Hồng, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_29929,Xã Tân Hộ Cơ,VN-82-29929,"Xã Tân Hộ Cơ, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_29938,Xã Tân Thành,VN-82-29938,"Xã Tân Thành, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_29944,Xã An Phước,VN-82-29944,"Xã An Phước, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_29954,Phường An Bình,VN-82-29954,"Phường An Bình, Tỉnh Đồng Tháp",province_vn_82,VN,0
res_ward_29955,Phường Hồng Ngự,VN-82-29955,"Phường Hồng Ngự, Tỉnh Đồng Tháp",province_vn_82,VN,0
res_ward_29971,Xã Thường Phước,VN-82-29971,"Xã Thường Phước, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_29978,Phường Thường Lạc,VN-82-29978,"Phường Thường Lạc, Tỉnh Đồng Tháp",province_vn_82,VN,0
res_ward_29983,Xã Long Khánh,VN-82-29983,"Xã Long Khánh, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_29992,Xã Long Phú Thuận,VN-82-29992,"Xã Long Phú Thuận, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30001,Xã Tràm Chim,VN-82-30001,"Xã Tràm Chim, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30010,Xã Tam Nông,VN-82-30010,"Xã Tam Nông, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30019,Xã An Hòa,VN-82-30019,"Xã An Hòa, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30025,Xã Phú Cường,VN-82-30025,"Xã Phú Cường, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30028,Xã An Long,VN-82-30028,"Xã An Long, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30034,Xã Phú Thọ,VN-82-30034,"Xã Phú Thọ, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30037,Xã Tháp Mười,VN-82-30037,"Xã Tháp Mười, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30043,Xã Phương Thịnh,VN-82-30043,"Xã Phương Thịnh, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30046,Xã Trường Xuân,VN-82-30046,"Xã Trường Xuân, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30055,Xã Mỹ Quí,VN-82-30055,"Xã Mỹ Quí, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30061,Xã Đốc Binh Kiều,VN-82-30061,"Xã Đốc Binh Kiều, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30073,Xã Thanh Mỹ,VN-82-30073,"Xã Thanh Mỹ, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30076,Xã Mỹ Thọ,VN-82-30076,"Xã Mỹ Thọ, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30085,Xã Ba Sao,VN-82-30085,"Xã Ba Sao, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30088,Xã Phong Mỹ,VN-82-30088,"Xã Phong Mỹ, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30112,Xã Mỹ Hiệp,VN-82-30112,"Xã Mỹ Hiệp, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30118,Xã Bình Hàng Trung,VN-82-30118,"Xã Bình Hàng Trung, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30130,Xã Thanh Bình,VN-82-30130,"Xã Thanh Bình, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30154,Xã Tân Long,VN-82-30154,"Xã Tân Long, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30157,Xã Tân Thạnh,VN-82-30157,"Xã Tân Thạnh, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30163,Xã Bình Thành,VN-82-30163,"Xã Bình Thành, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30169,Xã Lấp Vò,VN-82-30169,"Xã Lấp Vò, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30178,Xã Mỹ An Hưng,VN-82-30178,"Xã Mỹ An Hưng, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30184,Xã Tân Khánh Trung,VN-82-30184,"Xã Tân Khánh Trung, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30208,Xã Hòa Long,VN-82-30208,"Xã Hòa Long, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30214,Xã Tân Dương,VN-82-30214,"Xã Tân Dương, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30226,Xã Lai Vung,VN-82-30226,"Xã Lai Vung, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30235,Xã Phong Hòa,VN-82-30235,"Xã Phong Hòa, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30244,Xã Phú Hựu,VN-82-30244,"Xã Phú Hựu, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30253,Xã Tân Nhuận Đông,VN-82-30253,"Xã Tân Nhuận Đông, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_30259,Xã Tân Phú Trung,VN-82-30259,"Xã Tân Phú Trung, Tỉnh Đồng Tháp",province_vn_82,VN,1
res_ward_28756,Phường Phú Khương,VN-86-28756,"Phường Phú Khương, Tỉnh Vĩnh Long",province_vn_86,VN,0
res_ward_28777,Phường An Hội,VN-86-28777,"Phường An Hội, Tỉnh Vĩnh Long",province_vn_86,VN,0
res_ward_28783,Phường Sơn Đông,VN-86-28783,"Phường Sơn Đông, Tỉnh Vĩnh Long",province_vn_86,VN,0
res_ward_28789,Phường Bến Tre,VN-86-28789,"Phường Bến Tre, Tỉnh Vĩnh Long",province_vn_86,VN,0
res_ward_28807,Xã Giao Long,VN-86-28807,"Xã Giao Long, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_28810,Xã Phú Túc,VN-86-28810,"Xã Phú Túc, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_28840,Xã Tân Phú,VN-86-28840,"Xã Tân Phú, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_28858,Phường Phú Tân,VN-86-28858,"Phường Phú Tân, Tỉnh Vĩnh Long",province_vn_86,VN,0
res_ward_28861,Xã Tiên Thủy,VN-86-28861,"Xã Tiên Thủy, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_28870,Xã Chợ Lách,VN-86-28870,"Xã Chợ Lách, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_28879,Xã Phú Phụng,VN-86-28879,"Xã Phú Phụng, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_28894,Xã Vĩnh Thành,VN-86-28894,"Xã Vĩnh Thành, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_28901,Xã Hưng Khánh Trung,VN-86-28901,"Xã Hưng Khánh Trung, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_28903,Xã Mỏ Cày,VN-86-28903,"Xã Mỏ Cày, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_28915,Xã Phước Mỹ Trung,VN-86-28915,"Xã Phước Mỹ Trung, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_28921,Xã Tân Thành Bình,VN-86-28921,"Xã Tân Thành Bình, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_28945,Xã Đồng Khởi,VN-86-28945,"Xã Đồng Khởi, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_28948,Xã Nhuận Phú Tân,VN-86-28948,"Xã Nhuận Phú Tân, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_28957,Xã An Định,VN-86-28957,"Xã An Định, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_28969,Xã Thành Thới,VN-86-28969,"Xã Thành Thới, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_28981,Xã Hương Mỹ,VN-86-28981,"Xã Hương Mỹ, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_28984,Xã Giồng Trôm,VN-86-28984,"Xã Giồng Trôm, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_28987,Xã Lương Hòa,VN-86-28987,"Xã Lương Hòa, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_28993,Xã Lương Phú,VN-86-28993,"Xã Lương Phú, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_28996,Xã Châu Hòa,VN-86-28996,"Xã Châu Hòa, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29020,Xã Phước Long,VN-86-29020,"Xã Phước Long, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29029,Xã Tân Hào,VN-86-29029,"Xã Tân Hào, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29044,Xã Hưng Nhượng,VN-86-29044,"Xã Hưng Nhượng, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29050,Xã Bình Đại,VN-86-29050,"Xã Bình Đại, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29062,Xã Phú Thuận,VN-86-29062,"Xã Phú Thuận, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29077,Xã Lộc Thuận,VN-86-29077,"Xã Lộc Thuận, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29083,Xã Châu Hưng,VN-86-29083,"Xã Châu Hưng, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29089,Xã Thạnh Trị,VN-86-29089,"Xã Thạnh Trị, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29104,Xã Thạnh Phước,VN-86-29104,"Xã Thạnh Phước, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29107,Xã Thới Thuận,VN-86-29107,"Xã Thới Thuận, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29110,Xã Ba Tri,VN-86-29110,"Xã Ba Tri, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29122,Xã Mỹ Chánh Hòa,VN-86-29122,"Xã Mỹ Chánh Hòa, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29125,Xã Bảo Thạnh,VN-86-29125,"Xã Bảo Thạnh, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29137,Xã Tân Xuân,VN-86-29137,"Xã Tân Xuân, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29143,Xã An Ngãi Trung,VN-86-29143,"Xã An Ngãi Trung, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29158,Xã An Hiệp,VN-86-29158,"Xã An Hiệp, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29167,Xã Tân Thủy,VN-86-29167,"Xã Tân Thủy, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29182,Xã Thạnh Phú,VN-86-29182,"Xã Thạnh Phú, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29191,Xã Quới Điền,VN-86-29191,"Xã Quới Điền, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29194,Xã Đại Điền,VN-86-29194,"Xã Đại Điền, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29221,Xã Thạnh Hải,VN-86-29221,"Xã Thạnh Hải, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29224,Xã An Qui,VN-86-29224,"Xã An Qui, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29227,Xã Thạnh Phong,VN-86-29227,"Xã Thạnh Phong, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29242,Phường Trà Vinh,VN-86-29242,"Phường Trà Vinh, Tỉnh Vĩnh Long",province_vn_86,VN,0
res_ward_29254,Phường Nguyệt Hóa,VN-86-29254,"Phường Nguyệt Hóa, Tỉnh Vĩnh Long",province_vn_86,VN,0
res_ward_29263,Phường Long Đức,VN-86-29263,"Phường Long Đức, Tỉnh Vĩnh Long",province_vn_86,VN,0
res_ward_29266,Xã Càng Long,VN-86-29266,"Xã Càng Long, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29275,Xã An Trường,VN-86-29275,"Xã An Trường, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29278,Xã Tân An,VN-86-29278,"Xã Tân An, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29287,Xã Bình Phú,VN-86-29287,"Xã Bình Phú, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29302,Xã Nhị Long,VN-86-29302,"Xã Nhị Long, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29308,Xã Cầu Kè,VN-86-29308,"Xã Cầu Kè, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29317,Xã An Phú Tân,VN-86-29317,"Xã An Phú Tân, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29329,Xã Phong Thạnh,VN-86-29329,"Xã Phong Thạnh, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29335,Xã Tam Ngãi,VN-86-29335,"Xã Tam Ngãi, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29341,Xã Tiểu Cần,VN-86-29341,"Xã Tiểu Cần, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29362,Xã Hùng Hòa,VN-86-29362,"Xã Hùng Hòa, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29365,Xã Tập Ngãi,VN-86-29365,"Xã Tập Ngãi, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29371,Xã Tân Hòa,VN-86-29371,"Xã Tân Hòa, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29374,Xã Châu Thành,VN-86-29374,"Xã Châu Thành, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29386,Xã Song Lộc,VN-86-29386,"Xã Song Lộc, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29398,Phường Hòa Thuận,VN-86-29398,"Phường Hòa Thuận, Tỉnh Vĩnh Long",province_vn_86,VN,0
res_ward_29407,Xã Hưng Mỹ,VN-86-29407,"Xã Hưng Mỹ, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29410,Xã Hòa Minh,VN-86-29410,"Xã Hòa Minh, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29413,Xã Long Hòa,VN-86-29413,"Xã Long Hòa, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29416,Xã Cầu Ngang,VN-86-29416,"Xã Cầu Ngang, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29419,Xã Mỹ Long,VN-86-29419,"Xã Mỹ Long, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29431,Xã Vinh Kim,VN-86-29431,"Xã Vinh Kim, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29446,Xã Nhị Trường,VN-86-29446,"Xã Nhị Trường, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29455,Xã Hiệp Mỹ,VN-86-29455,"Xã Hiệp Mỹ, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29461,Xã Trà Cú,VN-86-29461,"Xã Trà Cú, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29467,Xã Tập Sơn,VN-86-29467,"Xã Tập Sơn, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29476,Xã Lưu Nghiệp Anh,VN-86-29476,"Xã Lưu Nghiệp Anh, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29489,Xã Hàm Giang,VN-86-29489,"Xã Hàm Giang, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29491,Xã Đại An,VN-86-29491,"Xã Đại An, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29497,Xã Đôn Châu,VN-86-29497,"Xã Đôn Châu, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29506,Xã Long Hiệp,VN-86-29506,"Xã Long Hiệp, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29512,Phường Duyên Hải,VN-86-29512,"Phường Duyên Hải, Tỉnh Vĩnh Long",province_vn_86,VN,0
res_ward_29513,Xã Long Thành,VN-86-29513,"Xã Long Thành, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29516,Phường Trường Long Hòa,VN-86-29516,"Phường Trường Long Hòa, Tỉnh Vĩnh Long",province_vn_86,VN,0
res_ward_29518,Xã Long Hữu,VN-86-29518,"Xã Long Hữu, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29530,Xã Ngũ Lạc,VN-86-29530,"Xã Ngũ Lạc, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29533,Xã Long Vĩnh,VN-86-29533,"Xã Long Vĩnh, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29536,Xã Đông Hải,VN-86-29536,"Xã Đông Hải, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29551,Phường Long Châu,VN-86-29551,"Phường Long Châu, Tỉnh Vĩnh Long",province_vn_86,VN,0
res_ward_29557,Phường Phước Hậu,VN-86-29557,"Phường Phước Hậu, Tỉnh Vĩnh Long",province_vn_86,VN,0
res_ward_29566,Phường Tân Ngãi,VN-86-29566,"Phường Tân Ngãi, Tỉnh Vĩnh Long",province_vn_86,VN,0
res_ward_29584,Xã An Bình,VN-86-29584,"Xã An Bình, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29590,Phường Thanh Đức,VN-86-29590,"Phường Thanh Đức, Tỉnh Vĩnh Long",province_vn_86,VN,0
res_ward_29593,Phường Tân Hạnh,VN-86-29593,"Phường Tân Hạnh, Tỉnh Vĩnh Long",province_vn_86,VN,0
res_ward_29602,Xã Long Hồ,VN-86-29602,"Xã Long Hồ, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29611,Xã Phú Quới,VN-86-29611,"Xã Phú Quới, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29623,Xã Nhơn Phú,VN-86-29623,"Xã Nhơn Phú, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29638,Xã Bình Phước,VN-86-29638,"Xã Bình Phước, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29641,Xã Cái Nhum,VN-86-29641,"Xã Cái Nhum, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29653,Xã Tân Long Hội,VN-86-29653,"Xã Tân Long Hội, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29659,Xã Trung Thành,VN-86-29659,"Xã Trung Thành, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29668,Xã Quới An,VN-86-29668,"Xã Quới An, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29677,Xã Quới Thiện,VN-86-29677,"Xã Quới Thiện, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29683,Xã Trung Hiệp,VN-86-29683,"Xã Trung Hiệp, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29698,Xã Trung Ngãi,VN-86-29698,"Xã Trung Ngãi, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29701,Xã Hiếu Phụng,VN-86-29701,"Xã Hiếu Phụng, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29713,Xã Hiếu Thành,VN-86-29713,"Xã Hiếu Thành, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29719,Xã Tam Bình,VN-86-29719,"Xã Tam Bình, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29728,Xã Cái Ngang,VN-86-29728,"Xã Cái Ngang, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29734,Xã Hòa Hiệp,VN-86-29734,"Xã Hòa Hiệp, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29740,Xã Song Phú,VN-86-29740,"Xã Song Phú, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29767,Xã Ngãi Tứ,VN-86-29767,"Xã Ngãi Tứ, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29770,Phường Cái Vồn,VN-86-29770,"Phường Cái Vồn, Tỉnh Vĩnh Long",province_vn_86,VN,0
res_ward_29771,Phường Bình Minh,VN-86-29771,"Phường Bình Minh, Tỉnh Vĩnh Long",province_vn_86,VN,0
res_ward_29785,Xã Tân Lược,VN-86-29785,"Xã Tân Lược, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29788,Xã Mỹ Thuận,VN-86-29788,"Xã Mỹ Thuận, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29800,Xã Tân Quới,VN-86-29800,"Xã Tân Quới, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29812,Phường Đông Thành,VN-86-29812,"Phường Đông Thành, Tỉnh Vĩnh Long",province_vn_86,VN,0
res_ward_29821,Xã Trà Ôn,VN-86-29821,"Xã Trà Ôn, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29830,Xã Hòa Bình,VN-86-29830,"Xã Hòa Bình, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29836,Xã Trà Côn,VN-86-29836,"Xã Trà Côn, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29845,Xã Vĩnh Xuân,VN-86-29845,"Xã Vĩnh Xuân, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_29857,Xã Lục Sĩ Thành,VN-86-29857,"Xã Lục Sĩ Thành, Tỉnh Vĩnh Long",province_vn_86,VN,1
res_ward_30292,Phường Bình Đức,VN-91-30292,"Phường Bình Đức, Tỉnh An Giang",province_vn_91,VN,0
res_ward_30301,Phường Mỹ Thới,VN-91-30301,"Phường Mỹ Thới, Tỉnh An Giang",province_vn_91,VN,0
res_ward_30307,Phường Long Xuyên,VN-91-30307,"Phường Long Xuyên, Tỉnh An Giang",province_vn_91,VN,0
res_ward_30313,Xã Mỹ Hòa Hưng,VN-91-30313,"Xã Mỹ Hòa Hưng, Tỉnh An Giang",province_vn_91,VN,1
res_ward_30316,Phường Châu Đốc,VN-91-30316,"Phường Châu Đốc, Tỉnh An Giang",province_vn_91,VN,0
res_ward_30325,Phường Vĩnh Tế,VN-91-30325,"Phường Vĩnh Tế, Tỉnh An Giang",province_vn_91,VN,0
res_ward_30337,Xã An Phú,VN-91-30337,"Xã An Phú, Tỉnh An Giang",province_vn_91,VN,1
res_ward_30341,Xã Khánh Bình,VN-91-30341,"Xã Khánh Bình, Tỉnh An Giang",province_vn_91,VN,1
res_ward_30346,Xã Nhơn Hội,VN-91-30346,"Xã Nhơn Hội, Tỉnh An Giang",province_vn_91,VN,1
res_ward_30352,Xã Phú Hữu,VN-91-30352,"Xã Phú Hữu, Tỉnh An Giang",province_vn_91,VN,1
res_ward_30367,Xã Vĩnh Hậu,VN-91-30367,"Xã Vĩnh Hậu, Tỉnh An Giang",province_vn_91,VN,1
res_ward_30376,Phường Tân Châu,VN-91-30376,"Phường Tân Châu, Tỉnh An Giang",province_vn_91,VN,0
res_ward_30377,Phường Long Phú,VN-91-30377,"Phường Long Phú, Tỉnh An Giang",province_vn_91,VN,0
res_ward_30385,Xã Vĩnh Xương,VN-91-30385,"Xã Vĩnh Xương, Tỉnh An Giang",province_vn_91,VN,1
res_ward_30388,Xã Tân An,VN-91-30388,"Xã Tân An, Tỉnh An Giang",province_vn_91,VN,1
res_ward_30403,Xã Châu Phong,VN-91-30403,"Xã Châu Phong, Tỉnh An Giang",province_vn_91,VN,1
res_ward_30406,Xã Phú Tân,VN-91-30406,"Xã Phú Tân, Tỉnh An Giang",province_vn_91,VN,1
res_ward_30409,Xã Chợ Vàm,VN-91-30409,"Xã Chợ Vàm, Tỉnh An Giang",province_vn_91,VN,1
res_ward_30421,Xã Phú Lâm,VN-91-30421,"Xã Phú Lâm, Tỉnh An Giang",province_vn_91,VN,1
res_ward_30430,Xã Hòa Lạc,VN-91-30430,"Xã Hòa Lạc, Tỉnh An Giang",province_vn_91,VN,1
res_ward_30436,Xã Phú An,VN-91-30436,"Xã Phú An, Tỉnh An Giang",province_vn_91,VN,1
res_ward_30445,Xã Bình Thạnh Đông,VN-91-30445,"Xã Bình Thạnh Đông, Tỉnh An Giang",province_vn_91,VN,1
res_ward_30463,Xã Châu Phú,VN-91-30463,"Xã Châu Phú, Tỉnh An Giang",province_vn_91,VN,1
res_ward_30469,Xã Mỹ Đức,VN-91-30469,"Xã Mỹ Đức, Tỉnh An Giang",province_vn_91,VN,1
res_ward_30478,Xã Vĩnh Thạnh Trung,VN-91-30478,"Xã Vĩnh Thạnh Trung, Tỉnh An Giang",province_vn_91,VN,1
res_ward_30481,Xã Thạnh Mỹ Tây,VN-91-30481,"Xã Thạnh Mỹ Tây, Tỉnh An Giang",province_vn_91,VN,1
res_ward_30487,Xã Bình Mỹ,VN-91-30487,"Xã Bình Mỹ, Tỉnh An Giang",province_vn_91,VN,1
res_ward_30502,Phường Thới Sơn,VN-91-30502,"Phường Thới Sơn, Tỉnh An Giang",province_vn_91,VN,0
res_ward_30505,Phường Chi Lăng,VN-91-30505,"Phường Chi Lăng, Tỉnh An Giang",province_vn_91,VN,0
res_ward_30520,Phường Tịnh Biên,VN-91-30520,"Phường Tịnh Biên, Tỉnh An Giang",province_vn_91,VN,0
res_ward_30526,Xã An Cư,VN-91-30526,"Xã An Cư, Tỉnh An Giang",province_vn_91,VN,1
